source_path,title,domain_or_collection,document_type,current_classification,proposed_disposition,proposed_archive_path,reason,superseded_by,canonical_replacement,historical_value,referenced_by_canonical_docs,incoming_repo_links_count,link_break_risk,special_handling,confidence
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/09_full_suite_regression.md,09_full_suite_regression.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/09_full_suite_regression.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/10_repair_round1_red.txt,10_repair_round1_red.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/10_repair_round1_red.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/11_repair_round1_green.txt,11_repair_round1_green.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/11_repair_round1_green.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/12_repair_round1_full_suite_output.txt,12_repair_round1_full_suite_output.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/12_repair_round1_full_suite_output.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/13_repair_round1_full_suite_identity_comparison.md,13_repair_round1_full_suite_identity_comparison.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/13_repair_round1_full_suite_identity_comparison.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/15a_smoke_attempt1_module_load_crash.txt,15a_smoke_attempt1_module_load_crash.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/15a_smoke_attempt1_module_load_crash.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/15b_smoke_attempt2_10_fails.txt,15b_smoke_attempt2_10_fails.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/15b_smoke_attempt2_10_fails.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/15c_smoke_attempt3_9_fails.txt,15c_smoke_attempt3_9_fails.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/15c_smoke_attempt3_9_fails.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/15d_smoke_attempt4_3_fails.txt,15d_smoke_attempt4_3_fails.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/15d_smoke_attempt4_3_fails.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/15e_smoke_attempt5_final_0_fails.txt,15e_smoke_attempt5_final_0_fails.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/15e_smoke_attempt5_final_0_fails.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/16_repair_round1_smoke_evidence.md,16_repair_round1_smoke_evidence.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/16_repair_round1_smoke_evidence.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/17_repair_round1_final_gates.txt,17_repair_round1_final_gates.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/17_repair_round1_final_gates.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/18_repair_round1_final_report.md,18_repair_round1_final_report.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/18_repair_round1_final_report.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/19_repair_round2_red.txt,19_repair_round2_red.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/19_repair_round2_red.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/20_repair_round2_green.txt,20_repair_round2_green.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/20_repair_round2_green.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/21a_repair_round2_smoke_attempt1_3_fails.txt,21a_repair_round2_smoke_attempt1_3_fails.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/21a_repair_round2_smoke_attempt1_3_fails.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/21b_repair_round2_smoke_attempt2_cart_a11y_bug.txt,21b_repair_round2_smoke_attempt2_cart_a11y_bug.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/21b_repair_round2_smoke_attempt2_cart_a11y_bug.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/21c_repair_round2_smoke_attempt3_final_0_fails.txt,21c_repair_round2_smoke_attempt3_final_0_fails.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/21c_repair_round2_smoke_attempt3_final_0_fails.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/23_repair_round2_smoke_evidence.md,23_repair_round2_smoke_evidence.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,KEEP_HISTORICAL_REFERENCE,,Archive-group C_audits_qa BUT referenced by 1 code/template/script reference(s); HIGH-RISK -> keep as historical reference (code paths must not be auto-changed),,,MEDIUM,0,1,NONE,CODE_REFERENCE_DO_NOT_CHANGE_AUTOMATICALLY,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/24b_repair_round2_final_fast_gates_recheck.txt,24b_repair_round2_final_fast_gates_recheck.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/24b_repair_round2_final_fast_gates_recheck.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/24_repair_round2_full_suite_output.txt,24_repair_round2_full_suite_output.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/24_repair_round2_full_suite_output.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/25_repair_round2_full_suite_identity_comparison.md,25_repair_round2_full_suite_identity_comparison.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/25_repair_round2_full_suite_identity_comparison.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/26_repair_round2_final_report.md,26_repair_round2_final_report.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/26_repair_round2_final_report.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/27_accessibility_closure_phaseA_red.txt,27_accessibility_closure_phaseA_red.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/27_accessibility_closure_phaseA_red.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/28a_accessibility_closure_phaseA_green_focused.txt,28a_accessibility_closure_phaseA_green_focused.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/28a_accessibility_closure_phaseA_green_focused.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/28b_accessibility_closure_phaseA_green_fastgates.txt,28b_accessibility_closure_phaseA_green_fastgates.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/28b_accessibility_closure_phaseA_green_fastgates.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/28c_accessibility_closure_phaseA_green_summary.md,28c_accessibility_closure_phaseA_green_summary.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/28c_accessibility_closure_phaseA_green_summary.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/29a_accessibility_closure_pre_production_fix_smoke_output.txt,29a_accessibility_closure_pre_production_fix_smoke_output.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/29a_accessibility_closure_pre_production_fix_smoke_output.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/29c_accessibility_closure_pre_production_fix_smoke_summary.md,29c_accessibility_closure_pre_production_fix_smoke_summary.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/29c_accessibility_closure_pre_production_fix_smoke_summary.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/30_accessibility_closure_phaseB_red.txt,30_accessibility_closure_phaseB_red.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/30_accessibility_closure_phaseB_red.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/31a_accessibility_closure_phaseB_green_related_suites.txt,31a_accessibility_closure_phaseB_green_related_suites.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/31a_accessibility_closure_phaseB_green_related_suites.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/31b_accessibility_closure_phaseB_template_diff.txt,31b_accessibility_closure_phaseB_template_diff.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/31b_accessibility_closure_phaseB_template_diff.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/31c_accessibility_closure_phaseB_standalone_green.txt,31c_accessibility_closure_phaseB_standalone_green.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/31c_accessibility_closure_phaseB_standalone_green.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/31d_accessibility_closure_phaseB_green_summary.md,31d_accessibility_closure_phaseB_green_summary.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/31d_accessibility_closure_phaseB_green_summary.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/33a_accessibility_closure_final_smoke_output.txt,33a_accessibility_closure_final_smoke_output.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/33a_accessibility_closure_final_smoke_output.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/34_accessibility_closure_final_fastgates.txt,34_accessibility_closure_final_fastgates.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/34_accessibility_closure_final_fastgates.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/35_accessibility_closure_final_full_suite_output.txt,35_accessibility_closure_final_full_suite_output.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/35_accessibility_closure_final_full_suite_output.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/36_accessibility_closure_full_suite_identity_comparison.md,36_accessibility_closure_full_suite_identity_comparison.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/36_accessibility_closure_full_suite_identity_comparison.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/37_accessibility_closure_final_report.md,37_accessibility_closure_final_report.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/37_accessibility_closure_final_report.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/38_full_campaign_attempt1_blocked/campaign_output_and_crash.txt,campaign_output_and_crash.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/38_full_campaign_attempt1_blocked/campaign_output_and_crash.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/38_full_campaign_attempt1_blocked/root_cause.md,root_cause.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/38_full_campaign_attempt1_blocked/root_cause.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/fastgates.txt,fastgates.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/fastgates.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/final_report.md,final_report.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/final_report.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/full_suite_identity_comparison.md,full_suite_identity_comparison.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/full_suite_identity_comparison.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/full_suite_output.txt,full_suite_output.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/full_suite_output.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/mutation_budget_proof.md,mutation_budget_proof.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/mutation_budget_proof.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/pilot_process1_output.txt,pilot_process1_output.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/pilot_process1_output.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/pilot_process2_output.txt,pilot_process2_output.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/pilot_process2_output.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/pilot_summary.md,pilot_summary.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/pilot_summary.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/root_cause_extension.md,root_cause_extension.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/root_cause_extension.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/tdd_green.txt,tdd_green.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/tdd_green.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/tdd_red.txt,tdd_red.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/tdd_red.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/cart_reproduction.md,cart_reproduction.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/cart_reproduction.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/cart_tdd_green.txt,cart_tdd_green.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/cart_tdd_green.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/cart_tdd_red.txt,cart_tdd_red.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/cart_tdd_red.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/closure_pilot_summary.md,closure_pilot_summary.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/closure_pilot_summary.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
